Date,Open,High,Low,Close,Adj Close,Volume,Open_lag1,Open_lag2,Open_lag3,Open_lag4,Open_lag5,Open_lag6,Open_lag7,High_lag1,High_lag2,High_lag3,High_lag4,High_lag5,High_lag6,High_lag7,Low_lag1,Low_lag2,Low_lag3,Low_lag4,Low_lag5,Low_lag6,Low_lag7,Close_lag1,Close_lag2,Close_lag3,Close_lag4,Close_lag5,Close_lag6,Close_lag7,Adj Close_lag1,Adj Close_lag2,Adj Close_lag3,Adj Close_lag4,Adj Close_lag5,Adj Close_lag6,Adj Close_lag7,Volume_lag1,Volume_lag2,Volume_lag3,Volume_lag4,Volume_lag5,Volume_lag6,Volume_lag7
6/23/2016,597.442993,629.327026,558.138977,623.97699,623.97699,253462000.0,665.914978,735.882996,763.927002,756.687988,748.755981,768.487,696.52301,678.669983,735.882996,764.083984,766.620972,777.98999,775.356018,773.721985,587.482971,639.070007,732.72699,745.627991,733.929016,716.55603,696.52301,596.116028,666.651978,737.226013,763.781006,756.22699,748.908997,766.307983,596.116028,666.651978,737.226013,763.781006,756.22699,748.908997,766.307983,266392992.0,309944000.0,174511008.0,136184992.0,252718000.0,363320992.0,271633984.0
6/24/2016,625.575012,681.72699,625.271973,665.299011,665.299011,224316992.0,597.442993,665.914978,735.882996,763.927002,756.687988,748.755981,768.487,629.327026,678.669983,735.882996,764.083984,766.620972,777.98999,775.356018,558.138977,587.482971,639.070007,732.72699,745.627991,733.929016,716.55603,623.97699,596.116028,666.651978,737.226013,763.781006,756.22699,748.908997,623.97699,596.116028,666.651978,737.226013,763.781006,756.22699,748.908997,253462000.0,266392992.0,309944000.0,174511008.0,136184992.0,252718000.0,363320992.0
6/25/2016,665.281006,691.731018,646.559021,665.122986,665.122986,126656000.0,625.575012,597.442993,665.914978,735.882996,763.927002,756.687988,748.755981,681.72699,629.327026,678.669983,735.882996,764.083984,766.620972,777.98999,625.271973,558.138977,587.482971,639.070007,732.72699,745.627991,733.929016,665.299011,623.97699,596.116028,666.651978,737.226013,763.781006,756.22699,665.299011,623.97699,596.116028,666.651978,737.226013,763.781006,756.22699,224316992.0,253462000.0,266392992.0,309944000.0,174511008.0,136184992.0,252718000.0
6/26/2016,665.93103,665.97998,616.934021,629.367004,629.367004,109225000.0,665.281006,625.575012,597.442993,665.914978,735.882996,763.927002,756.687988,691.731018,681.72699,629.327026,678.669983,735.882996,764.083984,766.620972,646.559021,625.271973,558.138977,587.482971,639.070007,732.72699,745.627991,665.122986,665.299011,623.97699,596.116028,666.651978,737.226013,763.781006,665.122986,665.299011,623.97699,596.116028,666.651978,737.226013,763.781006,126656000.0,224316992.0,253462000.0,266392992.0,309944000.0,174511008.0,136184992.0
6/27/2016,629.348999,655.275024,620.523987,655.275024,655.275024,122134000.0,665.93103,665.281006,625.575012,597.442993,665.914978,735.882996,763.927002,665.97998,691.731018,681.72699,629.327026,678.669983,735.882996,764.083984,616.934021,646.559021,625.271973,558.138977,587.482971,639.070007,732.72699,629.367004,665.122986,665.299011,623.97699,596.116028,666.651978,737.226013,629.367004,665.122986,665.299011,623.97699,596.116028,666.651978,737.226013,109225000.0,126656000.0,224316992.0,253462000.0,266392992.0,309944000.0,174511008.0
6/28/2016,658.10199,659.247986,637.77301,647.000977,647.000977,138384992.0,629.348999,665.93103,665.281006,625.575012,597.442993,665.914978,735.882996,655.275024,665.97998,691.731018,681.72699,629.327026,678.669983,735.882996,620.523987,616.934021,646.559021,625.271973,558.138977,587.482971,639.070007,655.275024,629.367004,665.122986,665.299011,623.97699,596.116028,666.651978,655.275024,629.367004,665.122986,665.299011,623.97699,596.116028,666.651978,122134000.0,109225000.0,126656000.0,224316992.0,253462000.0,266392992.0,309944000.0
6/29/2016,644.122009,644.682007,628.283997,639.890015,639.890015,142456000.0,658.10199,629.348999,665.93103,665.281006,625.575012,597.442993,665.914978,659.247986,655.275024,665.97998,691.731018,681.72699,629.327026,678.669983,637.77301,620.523987,616.934021,646.559021,625.271973,558.138977,587.482971,647.000977,655.275024,629.367004,665.122986,665.299011,623.97699,596.116028,647.000977,655.275024,629.367004,665.122986,665.299011,623.97699,596.116028,138384992.0,122134000.0,109225000.0,126656000.0,224316992.0,253462000.0,266392992.0
6/30/2016,640.591003,675.403015,636.607971,673.336975,673.336975,138980000.0,644.122009,658.10199,629.348999,665.93103,665.281006,625.575012,597.442993,644.682007,659.247986,655.275024,665.97998,691.731018,681.72699,629.327026,628.283997,637.77301,620.523987,616.934021,646.559021,625.271973,558.138977,639.890015,647.000977,655.275024,629.367004,665.122986,665.299011,623.97699,639.890015,647.000977,655.275024,629.367004,665.122986,665.299011,623.97699,142456000.0,138384992.0,122134000.0,109225000.0,126656000.0,224316992.0,253462000.0
7/1/2016,672.515015,686.153992,669.593994,676.296021,676.296021,134431008.0,640.591003,644.122009,658.10199,629.348999,665.93103,665.281006,625.575012,675.403015,644.682007,659.247986,655.275024,665.97998,691.731018,681.72699,636.607971,628.283997,637.77301,620.523987,616.934021,646.559021,625.271973,673.336975,639.890015,647.000977,655.275024,629.367004,665.122986,665.299011,673.336975,639.890015,647.000977,655.275024,629.367004,665.122986,665.299011,138980000.0,142456000.0,138384992.0,122134000.0,109225000.0,126656000.0,224316992.0
7/2/2016,676.734009,703.702026,676.398987,703.702026,703.702026,112354000.0,672.515015,640.591003,644.122009,658.10199,629.348999,665.93103,665.281006,686.153992,675.403015,644.682007,659.247986,655.275024,665.97998,691.731018,669.593994,636.607971,628.283997,637.77301,620.523987,616.934021,646.559021,676.296021,673.336975,639.890015,647.000977,655.275024,629.367004,665.122986,676.296021,673.336975,639.890015,647.000977,655.275024,629.367004,665.122986,134431008.0,138980000.0,142456000.0,138384992.0,122134000.0,109225000.0,126656000.0
7/3/2016,704.968018,704.968018,649.008972,658.664001,658.664001,129512000.0,676.734009,672.515015,640.591003,644.122009,658.10199,629.348999,665.93103,703.702026,686.153992,675.403015,644.682007,659.247986,655.275024,665.97998,676.398987,669.593994,636.607971,628.283997,637.77301,620.523987,616.934021,703.702026,676.296021,673.336975,639.890015,647.000977,655.275024,629.367004,703.702026,676.296021,673.336975,639.890015,647.000977,655.275024,629.367004,112354000.0,134431008.0,138980000.0,142456000.0,138384992.0,122134000.0,109225000.0
7/4/2016,658.804016,683.661987,650.507996,683.661987,683.661987,92008400.0,704.968018,676.734009,672.515015,640.591003,644.122009,658.10199,629.348999,704.968018,703.702026,686.153992,675.403015,644.682007,659.247986,655.275024,649.008972,676.398987,669.593994,636.607971,628.283997,637.77301,620.523987,658.664001,703.702026,676.296021,673.336975,639.890015,647.000977,655.275024,658.664001,703.702026,676.296021,673.336975,639.890015,647.000977,655.275024,129512000.0,112354000.0,134431008.0,138980000.0,142456000.0,138384992.0,122134000.0
7/5/2016,683.208984,683.491028,665.065979,670.627014,670.627014,130476000.0,658.804016,704.968018,676.734009,672.515015,640.591003,644.122009,658.10199,683.661987,704.968018,703.702026,686.153992,675.403015,644.682007,659.247986,650.507996,649.008972,676.398987,669.593994,636.607971,628.283997,637.77301,683.661987,658.664001,703.702026,676.296021,673.336975,639.890015,647.000977,683.661987,658.664001,703.702026,676.296021,673.336975,639.890015,647.000977,92008400.0,129512000.0,112354000.0,134431008.0,138980000.0,142456000.0,138384992.0
7/6/2016,670.41803,681.89801,670.41803,677.330994,677.330994,134960992.0,683.208984,658.804016,704.968018,676.734009,672.515015,640.591003,644.122009,683.491028,683.661987,704.968018,703.702026,686.153992,675.403015,644.682007,665.065979,650.507996,649.008972,676.398987,669.593994,636.607971,628.283997,670.627014,683.661987,658.664001,703.702026,676.296021,673.336975,639.890015,670.627014,683.661987,658.664001,703.702026,676.296021,673.336975,639.890015,130476000.0,92008400.0,129512000.0,112354000.0,134431008.0,138980000.0,142456000.0
7/7/2016,678.090027,682.432007,611.833984,640.562012,640.562012,258091008.0,670.41803,683.208984,658.804016,704.968018,676.734009,672.515015,640.591003,681.89801,683.491028,683.661987,704.968018,703.702026,686.153992,675.403015,670.41803,665.065979,650.507996,649.008972,676.398987,669.593994,636.607971,677.330994,670.627014,683.661987,658.664001,703.702026,676.296021,673.336975,677.330994,670.627014,683.661987,658.664001,703.702026,676.296021,673.336975,134960992.0,130476000.0,92008400.0,129512000.0,112354000.0,134431008.0,138980000.0
7/8/2016,640.687988,666.70697,636.46698,666.52301,666.52301,141970000.0,678.090027,670.41803,683.208984,658.804016,704.968018,676.734009,672.515015,682.432007,681.89801,683.491028,683.661987,704.968018,703.702026,686.153992,611.833984,670.41803,665.065979,650.507996,649.008972,676.398987,669.593994,640.562012,677.330994,670.627014,683.661987,658.664001,703.702026,676.296021,640.562012,677.330994,670.627014,683.661987,658.664001,703.702026,676.296021,258091008.0,134960992.0,130476000.0,92008400.0,129512000.0,112354000.0,134431008.0
7/9/2016,666.383972,666.383972,633.398987,650.960022,650.960022,180536000.0,640.687988,678.090027,670.41803,683.208984,658.804016,704.968018,676.734009,666.70697,682.432007,681.89801,683.491028,683.661987,704.968018,703.702026,636.46698,611.833984,670.41803,665.065979,650.507996,649.008972,676.398987,666.52301,640.562012,677.330994,670.627014,683.661987,658.664001,703.702026,666.52301,640.562012,677.330994,670.627014,683.661987,658.664001,703.702026,141970000.0,258091008.0,134960992.0,130476000.0,92008400.0,129512000.0,112354000.0
7/10/2016,650.598999,652.294006,641.263977,649.359985,649.359985,102532000.0,666.383972,640.687988,678.090027,670.41803,683.208984,658.804016,704.968018,666.383972,666.70697,682.432007,681.89801,683.491028,683.661987,704.968018,633.398987,636.46698,611.833984,670.41803,665.065979,650.507996,649.008972,650.960022,666.52301,640.562012,677.330994,670.627014,683.661987,658.664001,650.960022,666.52301,640.562012,677.330994,670.627014,683.661987,658.664001,180536000.0,141970000.0,258091008.0,134960992.0,130476000.0,92008400.0,129512000.0
7/11/2016,648.484009,659.629028,644.97998,647.658997,647.658997,107910000.0,650.598999,666.383972,640.687988,678.090027,670.41803,683.208984,658.804016,652.294006,666.383972,666.70697,682.432007,681.89801,683.491028,683.661987,641.263977,633.398987,636.46698,611.833984,670.41803,665.065979,650.507996,649.359985,650.960022,666.52301,640.562012,677.330994,670.627014,683.661987,649.359985,650.960022,666.52301,640.562012,677.330994,670.627014,683.661987,102532000.0,180536000.0,141970000.0,258091008.0,134960992.0,130476000.0,92008400.0
7/12/2016,648.28302,675.258972,646.778992,664.551025,664.551025,138172992.0,648.484009,650.598999,666.383972,640.687988,678.090027,670.41803,683.208984,659.629028,652.294006,666.383972,666.70697,682.432007,681.89801,683.491028,644.97998,641.263977,633.398987,636.46698,611.833984,670.41803,665.065979,647.658997,649.359985,650.960022,666.52301,640.562012,677.330994,670.627014,647.658997,649.359985,650.960022,666.52301,640.562012,677.330994,670.627014,107910000.0,102532000.0,180536000.0,141970000.0,258091008.0,134960992.0,130476000.0
7/13/2016,664.796997,668.700012,654.468018,654.468018,654.468018,131449000.0,648.28302,648.484009,650.598999,666.383972,640.687988,678.090027,670.41803,675.258972,659.629028,652.294006,666.383972,666.70697,682.432007,681.89801,646.778992,644.97998,641.263977,633.398987,636.46698,611.833984,670.41803,664.551025,647.658997,649.359985,650.960022,666.52301,640.562012,677.330994,664.551025,647.658997,649.359985,650.960022,666.52301,640.562012,677.330994,138172992.0,107910000.0,102532000.0,180536000.0,141970000.0,258091008.0,134960992.0
7/14/2016,652.922974,662.901978,652.922974,658.078003,658.078003,98511400.0,664.796997,648.28302,648.484009,650.598999,666.383972,640.687988,678.090027,668.700012,675.258972,659.629028,652.294006,666.383972,666.70697,682.432007,654.468018,646.778992,644.97998,641.263977,633.398987,636.46698,611.833984,654.468018,664.551025,647.658997,649.359985,650.960022,666.52301,640.562012,654.468018,664.551025,647.658997,649.359985,650.960022,666.52301,640.562012,131449000.0,138172992.0,107910000.0,102532000.0,180536000.0,141970000.0,258091008.0
7/15/2016,659.171021,667.077026,659.039978,663.255005,663.255005,81673104.0,652.922974,664.796997,648.28302,648.484009,650.598999,666.383972,640.687988,662.901978,668.700012,675.258972,659.629028,652.294006,666.383972,666.70697,652.922974,654.468018,646.778992,644.97998,641.263977,633.398987,636.46698,658.078003,654.468018,664.551025,647.658997,649.359985,650.960022,666.52301,658.078003,654.468018,664.551025,647.658997,649.359985,650.960022,666.52301,98511400.0,131449000.0,138172992.0,107910000.0,102532000.0,180536000.0,141970000.0
7/16/2016,663.781006,666.460022,659.333984,660.767029,660.767029,50330200.0,659.171021,652.922974,664.796997,648.28302,648.484009,650.598999,666.383972,667.077026,662.901978,668.700012,675.258972,659.629028,652.294006,666.383972,659.039978,652.922974,654.468018,646.778992,644.97998,641.263977,633.398987,663.255005,658.078003,654.468018,664.551025,647.658997,649.359985,650.960022,663.255005,658.078003,654.468018,664.551025,647.658997,649.359985,650.960022,81673104.0,98511400.0,131449000.0,138172992.0,107910000.0,102532000.0,180536000.0
7/17/2016,661.992981,682.36499,661.992981,679.458984,679.458984,74407904.0,663.781006,659.171021,652.922974,664.796997,648.28302,648.484009,650.598999,666.460022,667.077026,662.901978,668.700012,675.258972,659.629028,652.294006,659.333984,659.039978,652.922974,654.468018,646.778992,644.97998,641.263977,660.767029,663.255005,658.078003,654.468018,664.551025,647.658997,649.359985,660.767029,663.255005,658.078003,654.468018,664.551025,647.658997,649.359985,50330200.0,81673104.0,98511400.0,131449000.0,138172992.0,107910000.0,102532000.0
7/18/2016,679.809021,681.554993,668.625,673.106018,673.106018,69465000.0,661.992981,663.781006,659.171021,652.922974,664.796997,648.28302,648.484009,682.36499,666.460022,667.077026,662.901978,668.700012,675.258972,659.629028,661.992981,659.333984,659.039978,652.922974,654.468018,646.778992,644.97998,679.458984,660.767029,663.255005,658.078003,654.468018,664.551025,647.658997,679.458984,660.767029,663.255005,658.078003,654.468018,664.551025,647.658997,74407904.0,50330200.0,81673104.0,98511400.0,131449000.0,138172992.0,107910000.0
7/19/2016,672.737976,673.276978,667.632019,672.864014,672.864014,61203300.0,679.809021,661.992981,663.781006,659.171021,652.922974,664.796997,648.28302,681.554993,682.36499,666.460022,667.077026,662.901978,668.700012,675.258972,668.625,661.992981,659.333984,659.039978,652.922974,654.468018,646.778992,673.106018,679.458984,660.767029,663.255005,658.078003,654.468018,664.551025,673.106018,679.458984,660.767029,663.255005,658.078003,654.468018,664.551025,69465000.0,74407904.0,50330200.0,81673104.0,98511400.0,131449000.0,138172992.0
7/20/2016,672.80603,672.929016,663.359985,665.684998,665.684998,94636400.0,672.737976,679.809021,661.992981,663.781006,659.171021,652.922974,664.796997,673.276978,681.554993,682.36499,666.460022,667.077026,662.901978,668.700012,667.632019,668.625,661.992981,659.333984,659.039978,652.922974,654.468018,672.864014,673.106018,679.458984,660.767029,663.255005,658.078003,654.468018,672.864014,673.106018,679.458984,660.767029,663.255005,658.078003,654.468018,61203300.0,69465000.0,74407904.0,50330200.0,81673104.0,98511400.0,131449000.0
7/21/2016,665.228027,666.218994,660.414978,665.012024,665.012024,60491800.0,672.80603,672.737976,679.809021,661.992981,663.781006,659.171021,652.922974,672.929016,673.276978,681.554993,682.36499,666.460022,667.077026,662.901978,663.359985,667.632019,668.625,661.992981,659.333984,659.039978,652.922974,665.684998,672.864014,673.106018,679.458984,660.767029,663.255005,658.078003,665.684998,672.864014,673.106018,679.458984,660.767029,663.255005,658.078003,94636400.0,61203300.0,69465000.0,74407904.0,50330200.0,81673104.0,98511400.0
7/22/2016,664.921997,666.583008,646.721985,650.619019,650.619019,134169000.0,665.228027,672.80603,672.737976,679.809021,661.992981,663.781006,659.171021,666.218994,672.929016,673.276978,681.554993,682.36499,666.460022,667.077026,660.414978,663.359985,667.632019,668.625,661.992981,659.333984,659.039978,665.012024,665.684998,672.864014,673.106018,679.458984,660.767029,663.255005,665.012024,665.684998,672.864014,673.106018,679.458984,660.767029,663.255005,60491800.0,94636400.0,61203300.0,69465000.0,74407904.0,50330200.0,81673104.0
7/23/2016,650.726013,656.366028,648.523987,655.55603,655.55603,69532200.0,664.921997,665.228027,672.80603,672.737976,679.809021,661.992981,663.781006,666.583008,666.218994,672.929016,673.276978,681.554993,682.36499,666.460022,646.721985,660.414978,663.359985,667.632019,668.625,661.992981,659.333984,650.619019,665.012024,665.684998,672.864014,673.106018,679.458984,660.767029,650.619019,665.012024,665.684998,672.864014,673.106018,679.458984,660.767029,134169000.0,60491800.0,94636400.0,61203300.0,69465000.0,74407904.0,50330200.0
7/24/2016,655.409973,663.109985,652.79303,661.284973,661.284973,118184000.0,650.726013,664.921997,665.228027,672.80603,672.737976,679.809021,661.992981,656.366028,666.583008,666.218994,672.929016,673.276978,681.554993,682.36499,648.523987,646.721985,660.414978,663.359985,667.632019,668.625,661.992981,655.55603,650.619019,665.012024,665.684998,672.864014,673.106018,679.458984,655.55603,650.619019,665.012024,665.684998,672.864014,673.106018,679.458984,69532200.0,134169000.0,60491800.0,94636400.0,61203300.0,69465000.0,74407904.0
7/25/2016,661.263,661.828003,653.39502,654.096985,654.096985,78176496.0,655.409973,650.726013,664.921997,665.228027,672.80603,672.737976,679.809021,663.109985,656.366028,666.583008,666.218994,672.929016,673.276978,681.554993,652.79303,648.523987,646.721985,660.414978,663.359985,667.632019,668.625,661.284973,655.55603,650.619019,665.012024,665.684998,672.864014,673.106018,661.284973,655.55603,650.619019,665.012024,665.684998,672.864014,673.106018,118184000.0,69532200.0,134169000.0,60491800.0,94636400.0,61203300.0,69465000.0
7/26/2016,654.226013,656.224976,645.879028,651.783997,651.783997,225135008.0,661.263,655.409973,650.726013,664.921997,665.228027,672.80603,672.737976,661.828003,663.109985,656.366028,666.583008,666.218994,672.929016,673.276978,653.39502,652.79303,648.523987,646.721985,660.414978,663.359985,667.632019,654.096985,661.284973,655.55603,650.619019,665.012024,665.684998,672.864014,654.096985,661.284973,655.55603,650.619019,665.012024,665.684998,672.864014,78176496.0,118184000.0,69532200.0,134169000.0,60491800.0,94636400.0,61203300.0
7/27/2016,651.627014,657.455994,648.447021,654.35199,654.35199,147460992.0,654.226013,661.263,655.409973,650.726013,664.921997,665.228027,672.80603,656.224976,661.828003,663.109985,656.366028,666.583008,666.218994,672.929016,645.879028,653.39502,652.79303,648.523987,646.721985,660.414978,663.359985,651.783997,654.096985,661.284973,655.55603,650.619019,665.012024,665.684998,651.783997,654.096985,661.284973,655.55603,650.619019,665.012024,665.684998,225135008.0,78176496.0,118184000.0,69532200.0,134169000.0,60491800.0,94636400.0
7/28/2016,654.492004,657.594971,654.492004,655.034973,655.034973,86428400.0,651.627014,654.226013,661.263,655.409973,650.726013,664.921997,665.228027,657.455994,656.224976,661.828003,663.109985,656.366028,666.583008,666.218994,648.447021,645.879028,653.39502,652.79303,648.523987,646.721985,660.414978,654.35199,651.783997,654.096985,661.284973,655.55603,650.619019,665.012024,654.35199,651.783997,654.096985,661.284973,655.55603,650.619019,665.012024,147460992.0,225135008.0,78176496.0,118184000.0,69532200.0,134169000.0,60491800.0
7/29/2016,655.111023,657.796021,654.786011,656.992004,656.992004,60703500.0,654.492004,651.627014,654.226013,661.263,655.409973,650.726013,664.921997,657.594971,657.455994,656.224976,661.828003,663.109985,656.366028,666.583008,654.492004,648.447021,645.879028,653.39502,652.79303,648.523987,646.721985,655.034973,654.35199,651.783997,654.096985,661.284973,655.55603,650.619019,655.034973,654.35199,651.783997,654.096985,661.284973,655.55603,650.619019,86428400.0,147460992.0,225135008.0,78176496.0,118184000.0,69532200.0,134169000.0
7/30/2016,657.012024,658.223022,654.208984,655.046997,655.046997,38456100.0,655.111023,654.492004,651.627014,654.226013,661.263,655.409973,650.726013,657.796021,657.594971,657.455994,656.224976,661.828003,663.109985,656.366028,654.786011,654.492004,648.447021,645.879028,653.39502,652.79303,648.523987,656.992004,655.034973,654.35199,651.783997,654.096985,661.284973,655.55603,656.992004,655.034973,654.35199,651.783997,654.096985,661.284973,655.55603,60703500.0,86428400.0,147460992.0,225135008.0,78176496.0,118184000.0,69532200.0
7/31/2016,655.099976,655.284973,624.36499,624.68103,624.68103,110818000.0,657.012024,655.111023,654.492004,651.627014,654.226013,661.263,655.409973,658.223022,657.796021,657.594971,657.455994,656.224976,661.828003,663.109985,654.208984,654.786011,654.492004,648.447021,645.879028,653.39502,652.79303,655.046997,656.992004,655.034973,654.35199,651.783997,654.096985,661.284973,655.046997,656.992004,655.034973,654.35199,651.783997,654.096985,661.284973,38456100.0,60703500.0,86428400.0,147460992.0,225135008.0,78176496.0,118184000.0
8/1/2016,624.60199,626.119019,605.883972,606.271973,606.271973,121887000.0,655.099976,657.012024,655.111023,654.492004,651.627014,654.226013,661.263,655.284973,658.223022,657.796021,657.594971,657.455994,656.224976,661.828003,624.36499,654.208984,654.786011,654.492004,648.447021,645.879028,653.39502,624.68103,655.046997,656.992004,655.034973,654.35199,651.783997,654.096985,624.68103,655.046997,656.992004,655.034973,654.35199,651.783997,654.096985,110818000.0,38456100.0,60703500.0,86428400.0,147460992.0,225135008.0,78176496.0
8/2/2016,606.396973,612.848022,531.333984,547.465027,547.465027,330932992.0,624.60199,655.099976,657.012024,655.111023,654.492004,651.627014,654.226013,626.119019,655.284973,658.223022,657.796021,657.594971,657.455994,656.224976,605.883972,624.36499,654.208984,654.786011,654.492004,648.447021,645.879028,606.271973,624.68103,655.046997,656.992004,655.034973,654.35199,651.783997,606.271973,624.68103,655.046997,656.992004,655.034973,654.35199,651.783997,121887000.0,110818000.0,38456100.0,60703500.0,86428400.0,147460992.0,225135008.0
8/3/2016,548.656006,573.359985,541.546997,566.35498,566.35498,207982000.0,606.396973,624.60199,655.099976,657.012024,655.111023,654.492004,651.627014,612.848022,626.119019,655.284973,658.223022,657.796021,657.594971,657.455994,531.333984,605.883972,624.36499,654.208984,654.786011,654.492004,648.447021,547.465027,606.271973,624.68103,655.046997,656.992004,655.034973,654.35199,547.465027,606.271973,624.68103,655.046997,656.992004,655.034973,654.35199,330932992.0,121887000.0,110818000.0,38456100.0,60703500.0,86428400.0,147460992.0
8/4/2016,566.328979,579.495972,565.776978,578.289001,578.289001,125292000.0,548.656006,606.396973,624.60199,655.099976,657.012024,655.111023,654.492004,573.359985,612.848022,626.119019,655.284973,658.223022,657.796021,657.594971,541.546997,531.333984,605.883972,624.36499,654.208984,654.786011,654.492004,566.35498,547.465027,606.271973,624.68103,655.046997,656.992004,655.034973,566.35498,547.465027,606.271973,624.68103,655.046997,656.992004,655.034973,207982000.0,330932992.0,121887000.0,110818000.0,38456100.0,60703500.0,86428400.0
8/5/2016,578.281006,578.281006,569.981995,575.04303,575.04303,66127900.0,566.328979,548.656006,606.396973,624.60199,655.099976,657.012024,655.111023,579.495972,573.359985,612.848022,626.119019,655.284973,658.223022,657.796021,565.776978,541.546997,531.333984,605.883972,624.36499,654.208984,654.786011,578.289001,566.35498,547.465027,606.271973,624.68103,655.046997,656.992004,578.289001,566.35498,547.465027,606.271973,624.68103,655.046997,656.992004,125292000.0,207982000.0,330932992.0,121887000.0,110818000.0,38456100.0,60703500.0
8/6/2016,575.030029,588.395996,569.468994,587.778015,587.778015,80797296.0,578.281006,566.328979,548.656006,606.396973,624.60199,655.099976,657.012024,578.281006,579.495972,573.359985,612.848022,626.119019,655.284973,658.223022,569.981995,565.776978,541.546997,531.333984,605.883972,624.36499,654.208984,575.04303,578.289001,566.35498,547.465027,606.271973,624.68103,655.046997,575.04303,578.289001,566.35498,547.465027,606.271973,624.68103,655.046997,66127900.0,125292000.0,207982000.0,330932992.0,121887000.0,110818000.0,38456100.0
8/7/2016,587.770996,597.513,586.815979,592.690002,592.690002,82398400.0,575.030029,578.281006,566.328979,548.656006,606.396973,624.60199,655.099976,588.395996,578.281006,579.495972,573.359985,612.848022,626.119019,655.284973,569.468994,569.981995,565.776978,541.546997,531.333984,605.883972,624.36499,587.778015,575.04303,578.289001,566.35498,547.465027,606.271973,624.68103,587.778015,575.04303,578.289001,566.35498,547.465027,606.271973,624.68103,80797296.0,66127900.0,125292000.0,207982000.0,330932992.0,121887000.0,110818000.0
8/8/2016,592.736023,592.994019,588.046997,591.054016,591.054016,61194100.0,587.770996,575.030029,578.281006,566.328979,548.656006,606.396973,624.60199,597.513,588.395996,578.281006,579.495972,573.359985,612.848022,626.119019,586.815979,569.468994,569.981995,565.776978,541.546997,531.333984,605.883972,592.690002,587.778015,575.04303,578.289001,566.35498,547.465027,606.271973,592.690002,587.778015,575.04303,578.289001,566.35498,547.465027,606.271973,82398400.0,80797296.0,66127900.0,125292000.0,207982000.0,330932992.0,121887000.0
8/9/2016,591.038025,591.091003,584.79303,587.801025,587.801025,92228096.0,592.736023,587.770996,575.030029,578.281006,566.328979,548.656006,606.396973,592.994019,597.513,588.395996,578.281006,579.495972,573.359985,612.848022,588.046997,586.815979,569.468994,569.981995,565.776978,541.546997,531.333984,591.054016,592.690002,587.778015,575.04303,578.289001,566.35498,547.465027,591.054016,592.690002,587.778015,575.04303,578.289001,566.35498,547.465027,61194100.0,82398400.0,80797296.0,66127900.0,125292000.0,207982000.0,330932992.0
8/10/2016,587.64801,599.984009,586.370972,592.103027,592.103027,102905000.0,591.038025,592.736023,587.770996,575.030029,578.281006,566.328979,548.656006,591.091003,592.994019,597.513,588.395996,578.281006,579.495972,573.359985,584.79303,588.046997,586.815979,569.468994,569.981995,565.776978,541.546997,587.801025,591.054016,592.690002,587.778015,575.04303,578.289001,566.35498,587.801025,591.054016,592.690002,587.778015,575.04303,578.289001,566.35498,92228096.0,61194100.0,82398400.0,80797296.0,66127900.0,125292000.0,207982000.0
8/11/2016,592.124023,597.541992,589.119995,589.119995,589.119995,74514400.0,587.64801,591.038025,592.736023,587.770996,575.030029,578.281006,566.328979,599.984009,591.091003,592.994019,597.513,588.395996,578.281006,579.495972,586.370972,584.79303,588.046997,586.815979,569.468994,569.981995,565.776978,592.103027,587.801025,591.054016,592.690002,587.778015,575.04303,578.289001,592.103027,587.801025,591.054016,592.690002,587.778015,575.04303,578.289001,102905000.0,92228096.0,61194100.0,82398400.0,80797296.0,66127900.0,125292000.0
8/12/2016,588.797974,589.909973,583.810974,587.559021,587.559021,69218000.0,592.124023,587.64801,591.038025,592.736023,587.770996,575.030029,578.281006,597.541992,599.984009,591.091003,592.994019,597.513,588.395996,578.281006,589.119995,586.370972,584.79303,588.046997,586.815979,569.468994,569.981995,589.119995,592.103027,587.801025,591.054016,592.690002,587.778015,575.04303,589.119995,592.103027,587.801025,591.054016,592.690002,587.778015,575.04303,74514400.0,102905000.0,92228096.0,61194100.0,82398400.0,80797296.0,66127900.0
8/13/2016,587.356995,589.773987,584.979004,585.588013,585.588013,43563000.0,588.797974,592.124023,587.64801,591.038025,592.736023,587.770996,575.030029,589.909973,597.541992,599.984009,591.091003,592.994019,597.513,588.395996,583.810974,589.119995,586.370972,584.79303,588.046997,586.815979,569.468994,587.559021,589.119995,592.103027,587.801025,591.054016,592.690002,587.778015,587.559021,589.119995,592.103027,587.801025,591.054016,592.690002,587.778015,69218000.0,74514400.0,102905000.0,92228096.0,61194100.0,82398400.0,80797296.0
8/14/2016,585.588989,585.666016,564.781006,570.473022,570.473022,60851100.0,587.356995,588.797974,592.124023,587.64801,591.038025,592.736023,587.770996,589.773987,589.909973,597.541992,599.984009,591.091003,592.994019,597.513,584.979004,583.810974,589.119995,586.370972,584.79303,588.046997,586.815979,585.588013,587.559021,589.119995,592.103027,587.801025,591.054016,592.690002,585.588013,587.559021,589.119995,592.103027,587.801025,591.054016,592.690002,43563000.0,69218000.0,74514400.0,102905000.0,92228096.0,61194100.0,82398400.0
